Group,,instance,neuron,branch,branchLen,branchConductionVel,conductionVelFit,latFromInitSite,distFromInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Cell Type,Media Type,Plating Date,control
1,496,10,44,2,230.8,0.378,0.999,0.15,87.5,345,0.19,0,15.4,0.7,11,0.8,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,497,10,46,1,161.7,0.399,0.986,0.05,17.5,409,0.23,0,11.1,0.71,13,0.67,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,498,10,49,1,112.2,0.259,0.951,3.75,1892,1289,0.71,0,12.47,0.68,42,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,499,10,49,2,239,0.302,0.992,2.7,1826.9,1289,0.71,0,12.47,0.68,42,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,500,10,49,3,173,0.378,0.999,2.7,1826.9,1289,0.71,0,12.47,0.68,42,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,501,10,49,4,141.1,0.365,0.966,2.25,1837.8,1289,0.71,0,12.47,0.68,42,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,502,10,49,5,260.3,0.353,0.998,1.4,1743.4,1289,0.71,0,12.47,0.68,42,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,503,10,49,6,231.5,0.383,1,1.45,1760.1,1289,0.71,0,12.47,0.68,42,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,504,10,49,7,98.9,0.39,0.999,0.45,280.5,1289,0.71,0,12.47,0.68,42,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,505,10,49,8,268.9,0.396,0.999,0,35,1289,0.71,0,12.47,0.68,42,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,506,10,49,9,133.9,0.313,0.968,0.15,55.3,1289,0.71,0,12.47,0.68,42,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,507,10,50,1,130.1,0.299,0.981,0.2,150.5,590,0.33,0,4.61,0.71,19,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,508,10,50,2,145.3,0.357,0.999,0,0,590,0.33,0,4.61,0.71,19,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,509,10,51,1,213.2,0.394,0.998,0.1,35,305,0.17,0,8.03,0.63,10,0.63,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,510,10,51,2,91.7,0.451,0.998,0.2,55.3,305,0.17,0,8.03,0.63,10,0.63,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,511,10,52,1,196.5,0.432,0.997,0.1,35,568,0.31,0,9.73,0.64,18,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,512,10,52,2,147.2,0.481,0.995,0.05,24.7,568,0.31,0,9.73,0.64,18,1,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,513,10,61,1,266.7,0.281,0.991,0.05,17.5,612,0.34,0,7.6,0.72,20,0.97,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,514,10,62,1,77.2,0.224,0.965,0.2,35,349,0.19,0,14.43,0.74,11,0.8,5/23/2024,M04707,4,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,515,11,1,1,172,0.39,0.988,0.05,24.7,421,0.23,0,5.3,0.64,13,0.87,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,516,11,2,1,365.7,0.232,0.98,0.9,1881.6,435,0.23,0,8.16,0.58,14,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,517,11,2,2,109.1,0.273,0.968,1.45,1671.4,435,0.23,0,8.16,0.58,14,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,518,11,2,3,228.7,0.465,0.998,0.05,35,435,0.23,0,8.16,0.58,14,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,519,11,2,4,192.7,0.37,0.995,0,17.5,435,0.23,0,8.16,0.58,14,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,520,11,6,1,124.7,0.242,0.965,1.05,280.5,590,0.32,0,11.05,0.75,19,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,521,11,6,2,403.7,0.415,0.997,0,17.5,590,0.32,0,11.05,0.75,19,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,522,11,7,1,392.1,0.39,0.995,0.5,141.1,338,0.18,0,6.84,0.62,10,0.74,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,523,11,12,1,224.5,0.321,0.988,0.7,350.4,819,0.44,0,3.2,0.5,26,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,524,11,12,2,431.2,0.519,0.997,0,24.7,819,0.44,0,3.2,0.5,26,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,525,11,12,3,209.8,0.436,0.996,0,55.3,819,0.44,0,3.2,0.5,26,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,526,11,13,1,112.2,0.433,0.989,0,24.7,600,0.32,0,8.71,0.61,19,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,527,11,14,1,372.9,0.384,0.997,0,87.5,1094,0.59,0,22.12,0.74,35,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,528,11,14,2,123.6,0.356,0.988,0.3,63.1,1094,0.59,0,22.12,0.74,35,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,529,11,16,1,482,0.281,0.999,1.45,186,1610,0.86,0,13.9,0.67,51,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,530,11,16,2,142.8,0.322,0.996,0.05,39.1,1610,0.86,0,13.9,0.67,51,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,531,11,18,1,426.5,0.406,0.996,0,74.2,403,0.22,0,16.24,0.87,13,0.81,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,532,11,24,1,84.5,0.318,0.987,0.3,123.7,499,0.27,0,12.68,0.62,16,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,533,11,31,1,147.2,0.32,0.978,0.1,63.1,409,0.22,0,6.14,0.67,13,0.77,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,534,11,33,1,169,0.391,0.991,0.05,17.5,454,0.24,0,12.8,0.6,14,0.97,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,535,11,36,1,484.8,0.325,0.998,0.05,72.2,601,0.32,0,15.89,0.67,19,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,536,11,36,2,200.1,0.292,0.992,0.7,247.5,601,0.32,0,15.89,0.67,19,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,537,11,36,3,144.2,0.419,0.999,0.7,311.6,601,0.32,0,15.89,0.67,19,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,538,11,36,4,147.2,0.324,0.977,0.05,35,601,0.32,0,15.89,0.67,19,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,539,11,36,5,122.3,0.401,0.998,0.05,72.2,601,0.32,0,15.89,0.67,19,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,540,11,40,1,412,0.314,0.998,1.7,471.2,398,0.21,0,9.25,0.66,12,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,541,11,40,2,517.1,0.434,0.997,1.7,1226.6,398,0.21,0,9.25,0.66,12,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,542,11,40,3,299.1,0.413,0.997,1.9,1276.1,398,0.21,0,9.25,0.66,12,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,543,11,40,4,94.7,0.463,0.987,1.35,339.8,398,0.21,0,9.25,0.66,12,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,544,11,40,5,350.2,0.291,0.987,0.2,99,398,0.21,0,9.25,0.66,12,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,545,11,40,6,98.9,0.401,0.999,0.45,806.7,398,0.21,0,9.25,0.66,12,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,546,11,41,1,288.4,0.292,0.991,0.05,35,826,0.44,0,5.55,0.39,26,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,547,11,41,2,133.9,0.26,0.979,0,24.7,826,0.44,0,5.55,0.39,26,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,548,11,42,1,417.8,0.334,0.99,0,17.5,644,0.35,0,9.99,0.68,20,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,549,11,42,2,112.2,0.351,0.991,0.2,24.7,644,0.35,0,9.99,0.68,20,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,550,11,45,1,250.4,0.393,0.993,2.9,1335.6,495,0.27,0,10.11,0.54,15,0.9,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,551,11,46,1,77.2,0.145,0.964,0.05,35,438,0.23,0,13.24,0.72,14,0.94,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,552,11,47,1,285.1,0.338,0.999,0.1,35,536,0.29,0,7.65,0.49,17,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,553,11,47,2,129.7,0.308,0.973,0.45,150.5,536,0.29,0,7.65,0.49,17,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,554,11,48,1,348.2,0.326,0.999,0.05,24.7,342,0.18,0,14.36,0.59,11,0.84,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,555,11,48,2,151.7,0.425,1,0.3,72.2,342,0.18,0,14.36,0.59,11,0.84,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,556,11,48,3,144.2,0.277,0.993,0.1,52.5,342,0.18,0,14.36,0.59,11,0.84,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,557,11,51,1,148.4,0.351,0.995,2.2,598.1,748,0.4,0,15,0.65,24,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,558,11,51,2,168.6,0.268,0.979,0,0,748,0.4,0,15,0.65,24,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,559,11,57,1,260.6,0.289,0.991,0.05,24.7,389,0.21,6.16,10.61,0.67,12,0.9,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,560,11,57,2,77.2,0.26,0.96,0.4,2898.7,389,0.21,6.16,10.61,0.67,12,0.9,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,561,11,57,3,186.4,0.295,0.985,0.05,17.5,389,0.21,6.16,10.61,0.67,12,0.9,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,562,11,59,1,591.3,0.438,0.997,0.65,264.8,616,0.33,0,10.53,0.6,19,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,563,11,59,2,242,0.443,0.996,1.5,614.7,616,0.33,0,10.53,0.6,19,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,564,11,59,3,200.9,0.358,0.996,0.1,35,616,0.33,0,10.53,0.6,19,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,565,11,59,4,137,0.468,0.992,0.25,87.5,616,0.33,0,10.53,0.6,19,1,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,566,11,60,1,165.1,0.296,0.989,0,0,323,0.17,0,15.2,0.71,10,0.74,5/23/2024,M04707,5,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,567,12,1,1,109.2,0.271,0.999,4.45,2351.7,522,0.3,0,11.98,0.7,18,1,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,568,12,1,2,94.7,0.498,0.993,0.4,210.7,522,0.3,0,11.98,0.7,18,1,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,569,12,1,3,172,0.582,0.998,0.1,35,522,0.3,0,11.98,0.7,18,1,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,570,12,1,4,148.4,0.503,0.995,0.1,35,522,0.3,0,11.98,0.7,18,1,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,571,12,1,5,119.5,0.597,0.996,0,105,522,0.3,0,11.98,0.7,18,1,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,572,12,16,1,201.1,0.44,0.997,1.1,298,459,0.26,2.07,6.52,0.41,15,1,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,573,12,16,2,235.9,0.321,0.994,0.4,158.5,459,0.26,2.07,6.52,0.41,15,1,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,574,12,16,3,300.2,0.314,0.996,0.05,35,459,0.26,2.07,6.52,0.41,15,1,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,575,12,23,1,305.9,0.395,0.996,0.05,35,353,0.2,0,11.2,0.7,12,0.97,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,576,12,42,1,154.5,0.244,0.961,0,70,499,0.29,0,6.06,0.52,17,0.79,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,577,12,45,1,115.6,0.393,0.999,0.65,2346.1,398,0.23,0,10.11,0.59,13,0.97,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,578,12,57,1,217,0.329,0.997,0.7,233.5,632,0.36,3.28,N/A,N/A,21,0.93,5/23/2024,M04707,6,176,DOP29 W3 Organoids M04707,29,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,579,13,3,1,109.2,0.241,0.997,1.65,267.7,1569,1,0,12.29,0.41,60,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,580,13,3,2,129.7,0.426,0.991,0.6,284.9,1569,1,0,12.29,0.41,60,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,581,13,3,3,277,0.452,0.997,0.15,117.4,1569,1,0,12.29,0.41,60,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,582,13,4,1,150.1,0.416,0.994,1.85,2212,508,0.32,0,13.14,0.76,19,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,583,13,4,2,84.5,0.408,0.997,0.05,17.5,508,0.32,0,13.14,0.76,19,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,584,13,6,1,243.1,0.461,0.997,0.6,572.2,361,0.23,0,13.93,0.78,13,0.96,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,585,13,6,2,215.3,0.39,0.991,0,17.5,361,0.23,0,13.93,0.78,13,0.96,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,586,13,6,3,196.7,0.467,0.997,0,17.5,361,0.23,0,13.93,0.78,13,0.96,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,587,13,7,1,172,0.484,0.982,0.05,35,370,0.24,0,5.07,0.41,14,0.69,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,588,13,7,2,91.7,0.451,0.998,0.1,39.1,370,0.24,0,5.07,0.41,14,0.69,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,589,13,8,1,148.4,0.267,0.984,0,17.5,1001,0.64,0,N/A,N/A,38,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,590,13,9,1,102,0.397,0.973,0.6,306.1,1341,0.86,0.43,6.21,0.67,51,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,591,13,9,2,119.5,0.289,0.997,0.3,243.1,1341,0.86,0.43,6.21,0.67,51,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,592,13,9,3,288.5,0.531,0.996,0.1,24.7,1341,0.86,0.43,6.21,0.67,51,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,593,13,9,4,154.5,0.624,0.997,0.35,156.5,1341,0.86,0.43,6.21,0.67,51,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,594,13,12,1,206.8,0.477,0.996,0.05,24.7,1246,0.8,0,10.88,0.63,47,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,595,13,14,1,172,0.307,0.995,3,1782.1,278,0.18,0,13.93,0.58,10,0.69,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,596,13,14,2,259.5,0.49,0.998,2.45,1517.8,278,0.18,0,13.93,0.58,10,0.69,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,597,13,14,3,292.5,0.332,0.995,0,74.2,278,0.18,0,13.93,0.58,10,0.69,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,598,13,14,4,126.7,0.267,0.971,0.2,127.4,278,0.18,0,13.93,0.58,10,0.69,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,599,13,14,5,126.7,0.49,0.995,0.1,102,278,0.18,0,13.93,0.58,10,0.69,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,600,13,16,1,355.3,0.343,0.986,2.05,1321.9,948,0.61,0,6.78,0.53,36,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,601,13,16,2,140,0.336,0.974,0.85,1261.6,948,0.61,0,6.78,0.53,36,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,602,13,16,3,148.4,0.361,0.997,0,0,948,0.61,0,6.78,0.53,36,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,603,13,17,1,358.5,0.452,0.995,3.3,1903.7,835,0.53,0,10.95,0.79,32,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,604,13,17,2,98.9,0.401,0.999,3.7,2021.6,835,0.53,0,10.95,0.79,32,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,605,13,17,3,125.3,0.334,0.992,0,17.5,835,0.53,0,10.95,0.79,32,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,606,13,19,1,256.5,0.336,0.995,0.15,2269.9,542,0.35,0,0.49,-0.06,20,0.73,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,607,13,24,1,320.4,0.449,0.998,2.4,1510.8,789,0.5,0,10.76,0.59,30,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,608,13,24,2,189.5,0.424,0.994,2.25,1089.2,789,0.5,0,10.76,0.59,30,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,609,13,24,3,221.4,0.431,0.986,1.45,1158.3,789,0.5,0,10.76,0.59,30,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,610,13,24,4,186.4,0.402,0.988,0,55.3,789,0.5,0,10.76,0.59,30,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,611,13,25,1,147,0.405,0.996,2.3,1957.7,1098,0.7,0,9.04,0.65,42,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,612,13,25,2,196.7,0.3,0.981,1.45,1734,1098,0.7,0,9.04,0.65,42,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,613,13,25,3,116.4,0.32,0.954,0.7,245,1098,0.7,0,9.04,0.65,42,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,614,13,25,4,243,0.383,0.994,0.05,24.7,1098,0.7,0,9.04,0.65,42,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,615,13,25,5,116.5,0.463,0.999,0.3,117.4,1098,0.7,0,9.04,0.65,42,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,616,13,26,1,186.4,0.369,0.996,0,39.1,1148,0.73,0,13.22,0.57,44,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,617,13,29,1,91.7,0.38,0.99,0.05,55.3,561,0.36,0,13.67,0.72,21,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,618,13,32,1,327.5,0.44,0.997,0.1,24.7,1316,0.84,0,N/A,N/A,50,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,619,13,32,2,155.6,0.382,0.992,0.1,17.5,1316,0.84,0,N/A,N/A,50,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,620,13,32,3,106.1,0.42,0.997,0.1,17.5,1316,0.84,0,N/A,N/A,50,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
