Group,,instance,neuron,branch,branchLen,branchConductionVel,conductionVelFit,latFromInitSite,distFromInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,134,146,10,1,91.6,0.291,0.987,0,24.7,75,0.21,0,6.4,0.57,12,0.83,4/4/2024,T002604,4,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,135,146,16,1,133.9,0.301,0.976,0,24.7,74,0.21,0,6.67,0.5,12,0.67,4/4/2024,T002604,4,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,136,147,3,1,77.2,0.297,0.986,0.05,24.7,164,0.46,0,11.88,0.63,27,1,4/4/2024,T002604,5,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,137,147,9,1,144.2,0.226,0.995,0,24.7,103,0.29,0,9.15,0.6,17,1,4/4/2024,T002604,5,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,138,147,11,1,115.1,0.379,0.999,4.6,408.5,130,0.36,0,6.62,0.44,21,1,4/4/2024,T002604,5,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,139,147,11,2,309,0.441,0.999,4.15,458,130,0.36,0,6.62,0.44,21,1,4/4/2024,T002604,5,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,140,147,11,3,406.8,0.38,0.999,3.5,399.1,130,0.36,0,6.62,0.44,21,1,4/4/2024,T002604,5,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,141,147,11,4,144.1,0.371,0.988,4.15,460.4,130,0.36,0,6.62,0.44,21,1,4/4/2024,T002604,5,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,142,147,11,5,102,0.421,0.998,4.2,495,130,0.36,0,6.62,0.44,21,1,4/4/2024,T002604,5,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,143,147,11,6,94.7,0.484,0.995,3.9,526.5,130,0.36,0,6.62,0.44,21,1,4/4/2024,T002604,5,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,144,147,11,7,151.5,0.501,0.997,1.35,493.1,130,0.36,0,6.62,0.44,21,1,4/4/2024,T002604,5,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,145,147,11,8,244.8,0.44,0.998,0.95,267.1,130,0.36,0,6.62,0.44,21,1,4/4/2024,T002604,5,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,146,147,18,1,165.9,0.364,0.996,0.1,24.7,123,0.34,0,N/A,N/A,20,1,4/4/2024,T002604,5,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,147,148,11,1,173.1,0.265,0.983,0,17.5,156,0.43,0,4.26,0.48,26,0.83,4/4/2024,T002604,6,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,148,148,14,1,116.4,0.451,0.992,0.1,24.7,309,0.86,0,N/A,N/A,51,1,4/4/2024,T002604,6,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,149,148,18,1,123.6,0.298,0.985,0.75,767.6,72,0.2,0,12.92,0.53,12,0.83,4/4/2024,T002604,6,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,150,148,18,2,190.5,0.345,0.997,0.1,598.6,72,0.2,0,12.92,0.53,12,0.83,4/4/2024,T002604,6,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,151,156,2,1,102,0.356,0.986,0.05,35,69,0.19,0,7.88,0.34,11,0.67,4/4/2024,T002604,14,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,1
1,152,156,3,1,165.9,0.224,0.986,0.65,387.4,289,0.8,0,10.19,0.53,48,1,4/4/2024,T002604,14,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,1
1,153,156,3,2,182.2,0.416,0.999,0.05,35,289,0.8,0,10.19,0.53,48,1,4/4/2024,T002604,14,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,1
1,154,156,3,3,119.5,0.327,0.99,0,24.7,289,0.8,0,10.19,0.53,48,1,4/4/2024,T002604,14,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,1
1,155,156,6,1,309,0.365,0.996,1.3,966.5,77,0.21,0,10.99,0.59,12,0.83,4/4/2024,T002604,14,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,1
1,156,156,6,2,168.9,0.371,0.999,0.05,608.7,77,0.21,0,10.99,0.59,12,0.83,4/4/2024,T002604,14,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,1
1,157,156,8,1,586,0.461,0.998,0.05,17.5,60,0.17,0,8.04,0.5,10,0.67,4/4/2024,T002604,14,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,1
1,158,156,9,1,84.5,0.333,0.99,0.2,52.5,162,0.45,0,7.59,0.4,27,1,4/4/2024,T002604,14,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,1
1,159,156,11,1,106.1,0.238,0.993,0.05,17.5,97,0.27,0,9.73,0.66,16,1,4/4/2024,T002604,14,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,1
1,160,156,16,1,161.5,0.402,0.999,0,243.7,82,0.23,13.41,4.19,0.46,13,0.67,4/4/2024,T002604,14,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,1
1,161,157,1,1,204.2,0.207,0.979,0.05,17.5,148,0.41,0,10.67,0.53,24,1,4/4/2024,T002604,15,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,162,157,8,1,109.2,0.312,0.992,4.3,853.4,139,0.39,0,12.72,0.64,23,1,4/4/2024,T002604,15,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,163,157,8,2,77.2,0.222,0.977,0.1,35,139,0.39,0,12.72,0.64,23,1,4/4/2024,T002604,15,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,164,157,15,1,102,0.284,0.992,0,63.1,74,0.21,0,6.19,0.47,12,0.83,4/4/2024,T002604,15,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,165,158,2,1,77.2,0.319,0.984,0.05,52.5,101,0.24,0,11.45,0.63,14,1,4/4/2024,T002604,16,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,166,158,5,1,144.2,0.344,0.987,0,39.1,283,0.67,0,N/A,N/A,40,1,4/4/2024,T002604,16,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,167,158,6,1,106.1,0.434,0.998,0.05,87.5,89,0.21,0,16.43,0.68,12,1,4/4/2024,T002604,16,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,168,158,11,1,175,0.355,0.975,1.6,360.8,227,0.54,0,8.36,0.5,32,1,4/4/2024,T002604,16,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,169,158,11,2,154.5,0.504,0.997,0.75,136.7,227,0.54,0,8.36,0.5,32,1,4/4/2024,T002604,16,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,170,158,11,3,355.4,0.42,0.997,0.1,72.2,227,0.54,0,8.36,0.5,32,1,4/4/2024,T002604,16,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,171,158,11,4,160.3,0.5,0.992,0.6,110.7,227,0.54,0,8.36,0.5,32,1,4/4/2024,T002604,16,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,172,158,13,1,129.7,0.31,0.981,0.3,385.4,106,0.25,0,5.85,0.43,15,1,4/4/2024,T002604,16,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,173,158,13,2,105,0.311,0.992,0.15,35,106,0.25,0,5.85,0.43,15,1,4/4/2024,T002604,16,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,174,161,1,1,119.5,0.302,0.998,0.05,24.7,259,0.72,0,2.7,0.37,43,1,4/4/2024,T002604,19,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,175,161,3,1,149.4,0.367,0.999,1.45,374.5,112,0.31,0,3.81,0.43,18,1,4/4/2024,T002604,19,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,176,161,8,1,115.1,0.327,0.993,0.1,24.7,122,0.34,0,2.6,0.25,20,0.67,4/4/2024,T002604,19,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,177,161,11,1,133.9,0.413,0.986,0,17.5,63,0.17,0,7.59,0.62,10,0.83,4/4/2024,T002604,19,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,178,161,12,1,137,0.253,0.979,0,52.5,63,0.17,0,6.71,0.58,10,0.67,4/4/2024,T002604,19,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,179,161,17,1,84.5,0.422,0.998,0.05,17.5,147,0.41,0,3.76,0.5,24,1,4/4/2024,T002604,19,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,180,163,12,1,98.9,0.32,0.995,0.05,17.5,72,0.2,0,6.9,0.62,12,0.83,4/4/2024,T002604,21,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,181,163,17,1,77.2,0.305,0.977,0.1,35,118,0.33,0,1.78,0.25,19,1,4/4/2024,T002604,21,52,DOP15 W3 Organoids T002604,15,Default Group,#999999,20.3.2024,0
1,182,167,8,1,147.2,0.379,0.989,0,17.5,180,0.5,0,12.18,0.68,30,1,4/4/2024,T002516,1,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,183,167,20,1,219.4,0.351,0.989,0,17.5,176,0.49,0,4.36,0.56,29,1,4/4/2024,T002516,1,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,184,167,20,2,176.1,0.426,0.997,0.15,55.3,176,0.49,0,4.36,0.56,29,1,4/4/2024,T002516,1,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,185,167,20,3,94.7,0.383,0.998,0.1,35,176,0.49,0,4.36,0.56,29,1,4/4/2024,T002516,1,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,186,167,20,4,84.5,0.345,0.99,0.05,39.1,176,0.49,0,4.36,0.56,29,1,4/4/2024,T002516,1,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,187,168,9,1,87.5,0.342,0.977,0.05,39.1,115,0.27,0,9.03,0.59,16,1,4/4/2024,T002516,2,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,188,168,10,1,84.5,0.318,0.987,0,17.5,132,0.31,0,6.86,0.51,18,1,4/4/2024,T002516,2,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,189,168,19,1,91.7,0.451,0.998,0.1,24.7,82,0.19,0,4.23,0.21,11,0.86,4/4/2024,T002516,2,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,190,169,1,1,124.7,0.263,0.975,0,388.6,331,0.79,0,18.88,0.67,47,1,4/4/2024,T002516,3,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,191,169,1,2,129.7,0.437,0.995,0.05,24.7,331,0.79,0,18.88,0.67,47,1,4/4/2024,T002516,3,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,192,169,5,1,134,0.333,0.989,0.05,35,130,0.31,0,9.64,0.62,18,1,4/4/2024,T002516,3,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,193,169,10,1,77.2,0.3,0.998,0.1,35,382,0.91,0,N/A,N/A,54,1,4/4/2024,T002516,3,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,194,169,12,1,240,0.34,0.98,0,17.5,111,0.26,0,11.13,0.51,15,1,4/4/2024,T002516,3,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,195,169,12,2,112.2,0.45,0.997,0.05,35,111,0.26,0,11.13,0.51,15,1,4/4/2024,T002516,3,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,196,169,13,1,102,0.313,0.988,0.1,35,87,0.21,0,16.78,0.59,12,0.71,4/4/2024,T002516,3,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,197,169,16,1,102,0.325,0.986,0.05,17.5,137,0.33,0,7.16,0.52,19,1,4/4/2024,T002516,3,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,198,170,1,1,211.1,0.322,0.993,0.1,35,188,0.45,0,13.64,0.67,26,1,4/4/2024,T002516,4,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,199,170,2,1,109.1,0.333,0.983,0.05,17.5,75,0.18,0,9.53,0.53,10,0.71,4/4/2024,T002516,4,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,200,170,6,1,94.7,0.218,0.98,0.05,35,116,0.28,0,13.48,0.61,16,1,4/4/2024,T002516,4,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,201,170,13,1,239.2,0.339,0.995,0.05,24.7,168,0.4,0,12.82,0.63,24,1,4/4/2024,T002516,4,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,202,173,12,1,174.2,0.339,0.998,0.1,35,84,0.2,0,4.3,0.53,12,0.86,4/4/2024,T002516,7,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,203,173,12,2,112.2,0.229,0.95,0.15,39.1,84,0.2,0,4.3,0.53,12,0.86,4/4/2024,T002516,7,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,204,173,19,1,157.3,0.387,0.999,0,17.5,318,0.76,1.04,N/A,N/A,45,1,4/4/2024,T002516,7,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,205,173,19,2,77.2,0.393,0.998,0.2,72.2,318,0.76,1.04,N/A,N/A,45,1,4/4/2024,T002516,7,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,206,173,19,3,77.2,0.393,0.998,0.05,24.7,318,0.76,1.04,N/A,N/A,45,1,4/4/2024,T002516,7,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,207,174,1,1,240.9,0.321,0.996,3.15,948.6,118,0.28,0,3.56,0.46,16,0.86,4/4/2024,T002516,8,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,208,174,1,2,107.8,0.36,1,1,350.4,118,0.28,0,3.56,0.46,16,0.86,4/4/2024,T002516,8,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,209,174,1,3,91.6,0.266,0.992,0.5,288.6,118,0.28,0,3.56,0.46,16,0.86,4/4/2024,T002516,8,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,210,174,1,4,122.8,0.418,0.999,0,165.1,118,0.28,0,3.56,0.46,16,0.86,4/4/2024,T002516,8,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,211,174,4,1,84.5,0.307,0.983,0.05,35,152,0.36,0,6.19,0.43,21,1,4/4/2024,T002516,8,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,212,175,7,1,302.9,0.42,0.999,0.05,17.5,113,0.31,0,N/A,N/A,18,1,4/4/2024,T002516,9,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,213,175,8,1,119.5,0.366,0.99,0.05,17.5,94,0.26,0,4.18,0.48,15,1,4/4/2024,T002516,9,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,214,175,11,1,466.8,0.429,0.998,0.05,55.3,84,0.23,0,N/A,N/A,14,1,4/4/2024,T002516,9,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,215,175,17,1,144.2,0.327,0.992,0,17.5,106,0.29,0,9.05,0.6,17,1,4/4/2024,T002516,9,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,216,175,19,1,123.6,0.335,0.996,0.25,35,65,0.18,0,1.23,0.21,10,0.67,4/4/2024,T002516,9,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,217,176,1,1,102,0.292,0.988,0.1,24.7,86,0.2,0,17.64,0.68,12,1,4/4/2024,T002516,10,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,218,180,5,1,162.8,0.343,0.995,0.15,17.5,148,0.35,0,11.01,0.62,21,1,4/4/2024,T002516,14,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,219,180,5,2,185.9,0.371,0.995,0.1,24.7,148,0.35,0,11.01,0.62,21,1,4/4/2024,T002516,14,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,220,180,6,1,240,0.371,0.993,0.05,17.5,553,1.31,0.69,N/A,N/A,79,1,4/4/2024,T002516,14,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,221,180,19,1,494.1,0.41,0.997,1.15,345.2,146,0.35,0,N/A,N/A,20,1,4/4/2024,T002516,14,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,222,180,19,2,119.5,0.197,0.989,0.1,17.5,146,0.35,0,N/A,N/A,20,1,4/4/2024,T002516,14,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,223,180,20,1,133.9,0.363,0.994,0,17.5,233,0.55,0,7.47,0.66,33,1,4/4/2024,T002516,14,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,224,182,2,1,204,0.302,0.987,0.45,298,95,0.23,0,10.35,0.53,13,0.71,4/4/2024,T002516,16,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,225,182,4,1,116.4,0.295,0.995,0.1,35,88,0.21,0,5.02,0.5,12,0.71,4/4/2024,T002516,16,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,226,183,2,1,158.6,0.438,0.993,0.1,24.7,89,0.21,0,15.5,0.57,12,0.71,4/4/2024,T002516,17,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,227,183,6,1,126.7,0.299,0.992,0.05,17.5,122,0.29,0,5.19,0.37,17,0.86,4/4/2024,T002516,17,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,0
1,228,186,13,1,112.2,0.344,0.986,0,17.5,206,0.49,0,5.69,0.35,29,1,4/4/2024,T002516,20,53,DOP15 W3 Organoids T002516,15,Default Group,#999999,20.3.2024,1
1,229,190,20,1,401,0.439,0.999,0.05,17.5,186,0.34,0,N/A,N/A,20,1,4/9/2024,T002604,2,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,1
1,230,190,20,2,94.7,0.349,0.979,0.5,112.1,186,0.34,0,N/A,N/A,20,1,4/9/2024,T002604,2,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,1
1,231,190,23,1,161.7,0.413,0.999,0.05,87.5,113,0.21,0,2.52,0.31,12,1,4/9/2024,T002604,2,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,1
1,232,190,23,2,91.7,0.342,0.992,0.05,72.2,113,0.21,0,2.52,0.31,12,1,4/9/2024,T002604,2,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,1
1,233,190,27,1,205,0.309,0.997,0,24.7,212,0.39,0,11.15,0.63,23,1,4/9/2024,T002604,2,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,1
1,234,191,3,1,260.6,0.446,0.992,0,0,236,0.36,0,8.42,0.5,21,1,4/9/2024,T002604,3,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,235,191,6,1,168.9,0.508,0.994,0.05,35,131,0.2,0,8.77,0.73,11,0.82,4/9/2024,T002604,3,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,236,191,8,1,257.5,0.393,0.999,3.9,482.8,298,0.45,0,9.67,0.55,27,1,4/9/2024,T002604,3,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,237,191,8,2,319.2,0.433,0.998,0.4,166,298,0.45,0,9.67,0.55,27,1,4/9/2024,T002604,3,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,238,191,8,3,94.7,0.484,0.99,0.15,35,298,0.45,0,9.67,0.55,27,1,4/9/2024,T002604,3,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,239,191,10,1,154.5,0.422,0.992,0.2,110.7,190,0.29,0,N/A,N/A,17,1,4/9/2024,T002604,3,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,240,191,18,1,151.5,0.316,0.989,0.05,17.5,242,0.37,0,5.55,0.38,22,0.91,4/9/2024,T002604,3,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,241,191,19,1,298.7,0.506,0.999,0.05,35,178,0.27,0,6.78,0.47,16,0.64,4/9/2024,T002604,3,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,242,191,19,2,119.5,0.408,0.976,0,39.1,178,0.27,0,6.78,0.47,16,0.64,4/9/2024,T002604,3,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,243,191,28,1,119.5,0.488,0.992,0.05,17.5,864,1.31,0,N/A,N/A,78,1,4/9/2024,T002604,3,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,244,191,33,1,84.5,0.422,0.998,0.1,35,276,0.42,0,5.12,0.41,25,1,4/9/2024,T002604,3,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,245,192,1,1,112.2,0.467,0.993,0.05,35,179,0.3,0,12.41,0.77,17,1,4/9/2024,T002604,4,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,246,192,6,1,180.3,0.339,0.995,2.2,942.4,119,0.2,0,8.15,0.55,11,0.6,4/9/2024,T002604,4,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,247,192,13,1,189.5,0.499,0.997,0,35,172,0.29,0,6.92,0.34,17,0.7,4/9/2024,T002604,4,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,248,192,14,1,158.6,0.234,0.992,2.9,584.9,133,0.22,0,7.51,0.49,13,0.8,4/9/2024,T002604,4,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,249,192,17,1,134,0.264,0.965,0.3,102,209,0.35,0,7.54,0.39,20,1,4/9/2024,T002604,4,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,250,192,17,2,102,0.404,0.998,0.05,55.3,209,0.35,0,7.54,0.39,20,1,4/9/2024,T002604,4,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,251,192,18,1,204,0.444,0.989,0.05,17.5,160,0.27,0,6.1,0.42,16,0.9,4/9/2024,T002604,4,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,252,192,21,1,141.1,0.355,0.992,0.05,17.5,409,0.68,0,4.32,0.4,40,1,4/9/2024,T002604,4,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,253,192,25,1,234.6,0.434,0.995,0.05,17.5,276,0.46,0,3.83,0.37,27,1,4/9/2024,T002604,4,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,254,192,25,2,168.9,0.489,0.998,0.15,55.3,276,0.46,0,3.83,0.37,27,1,4/9/2024,T002604,4,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,255,192,32,1,291.2,0.326,0.993,3.45,614.7,169,0.28,0,6.21,0.38,16,0.9,4/9/2024,T002604,4,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,256,192,32,2,102,0.527,0.994,3.5,613.5,169,0.28,0,6.21,0.38,16,0.9,4/9/2024,T002604,4,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,257,192,34,1,119.5,0.332,0.996,0.05,24.7,314,0.52,0,N/A,N/A,31,1,4/9/2024,T002604,4,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,258,193,2,1,337.9,0.363,0.997,0,39.1,253,0.42,0,4.28,0.39,25,1,4/9/2024,T002604,5,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,259,193,2,2,94.7,0.484,0.99,0.05,24.7,253,0.42,0,4.28,0.39,25,1,4/9/2024,T002604,5,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,260,193,17,1,77.2,0.243,0.972,0.95,112.1,114,0.19,0,3.58,0.44,11,0.9,4/9/2024,T002604,5,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,261,193,17,2,84.5,0.422,0.998,0.05,35,114,0.19,0,3.58,0.44,11,0.9,4/9/2024,T002604,5,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,262,193,21,1,94.7,0.371,0.998,0.1,35,307,0.51,0,8.64,0.46,30,1,4/9/2024,T002604,5,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,263,193,22,1,102,0.513,0.995,0.05,35,179,0.3,0,6.08,0.38,17,0.9,4/9/2024,T002604,5,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,264,194,2,1,122.5,0.39,0.99,0,17.5,243,0.4,0,8.86,0.65,24,1,4/9/2024,T002604,6,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,265,194,3,1,176.1,0.461,0.995,0,0,298,0.5,0,8.54,0.57,29,1,4/9/2024,T002604,6,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,266,194,5,1,161.7,0.44,0.995,0.1,35,167,0.28,0,7.19,0.51,16,1,4/9/2024,T002604,6,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,267,194,14,1,383.2,0.323,0.993,0.1,35,147,0.24,0,6.61,0.56,14,1,4/9/2024,T002604,6,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,268,194,19,1,176.1,0.497,0.995,0.05,35,117,0.19,0,5.9,0.43,11,0.8,4/9/2024,T002604,6,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,269,194,24,1,277,0.348,0.997,1.6,1109.7,245,0.41,0,6.72,0.52,24,1,4/9/2024,T002604,6,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
1,270,194,27,1,137,0.353,0.992,0.1,35,180,0.3,9.28,6.03,0.64,18,0.9,4/9/2024,T002604,6,63,DOP20 W3 Organoids T002604,20,Default Group,#999999,20.3.2024,0
